title,summary,authors,published,updated,url,pdf_url,matched_query,year
"V2X-ReaLO: An Open Online Framework and Dataset for Cooperative
  Perception in Reality","Cooperative perception enabled by Vehicle-to-Everything (V2X) communication
holds significant promise for enhancing the perception capabilities of
autonomous vehicles, allowing them to overcome occlusions and extend their
field of view. However, existing research predominantly relies on simulated
environments or static datasets, leaving the feasibility and effectiveness of
V2X cooperative perception especially for intermediate fusion in real-world
scenarios largely unexplored. In this work, we introduce V2X-ReaLO, an open
online cooperative perception framework deployed on real vehicles and smart
infrastructure that integrates early, late, and intermediate fusion methods
within a unified pipeline and provides the first practical demonstration of
online intermediate fusion's feasibility and performance under genuine
real-world conditions. Additionally, we present an open benchmark dataset
specifically designed to assess the performance of online cooperative
perception systems. This new dataset extends V2X-Real dataset to dynamic,
synchronized ROS bags and provides 25,028 test frames with 6,850 annotated key
frames in challenging urban scenarios. By enabling real-time assessments of
perception accuracy and communication lantency under dynamic conditions,
V2X-ReaLO sets a new benchmark for advancing and optimizing cooperative
perception systems in real-world applications. The codes and datasets will be
released to further advance the field.","Hao Xiang, Zhaoliang Zheng, Xin Xia, Seth Z. Zhao, Letian Gao, Zewei Zhou, Tianhui Cai, Yun Zhang, Jiaqi Ma",2025-03-13T04:31:20Z,2025-03-13T04:31:20Z,http://arxiv.org/abs/2503.10034v1,http://arxiv.org/pdf/2503.10034v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
A Navigation System for ROV's inspection on Fish Net Cage,"Autonomous Remotely Operated Vehicles (ROVs) offer a promising solution for
automating fishnet inspection, reducing labor dependency, and improving
operational efficiency. In this paper, we modify an off-the-shelf ROV, the
BlueROV2, into a ROS-based framework and develop a localization module, a path
planning system, and a control framework. For real-time, local localization, we
employ the open-source TagSLAM library. Additionally, we propose a control
strategy based on a Nominal Feedback Controller (NFC) to achieve precise
trajectory tracking. The proposed system has been implemented and validated
through experiments in a controlled laboratory environment, demonstrating its
effectiveness for real-world applications.","Zhikang Ge, Fang Yang, Wenwu Lu, Peng Wei, Yibin Ying, Chen Peng",2025-03-01T13:17:16Z,2025-03-01T13:17:16Z,http://arxiv.org/abs/2503.00482v1,http://arxiv.org/pdf/2503.00482v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
Ro-To-Go! Robust Reactive Control with Signal Temporal Logic,"Signal Temporal Logic (STL) robustness is a common objective for optimal
robot control, but its dependence on history limits the robot's decision-making
capabilities when used in Model Predictive Control (MPC) approaches. In this
work, we introduce Signal Temporal Logic robustness-to-go (Ro-To-Go), a new
quantitative semantics for the logic that isolates the contributions of suffix
trajectories. We prove its relationship to formula progression for Metric
Temporal Logic, and show that the robustness-to-go depends only on the suffix
trajectory and progressed formula. We implement robustness-to-go as the
objective in an MPC algorithm and use formula progression to efficiently
evaluate it online. We test the algorithm in simulation and compare it to MPC
using traditional STL robustness. Our experiments show that using
robustness-to-go results in a higher success rate.","Roland Ilyes, Lara Brudermüller, Nick Hawes, Bruno Lacerda",2025-02-28T18:00:23Z,2025-03-17T14:25:17Z,http://arxiv.org/abs/2503.05792v2,http://arxiv.org/pdf/2503.05792v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
The NavINST Dataset for Multi-Sensor Autonomous Navigation,"The NavINST Laboratory has developed a comprehensive multisensory dataset
from various road-test trajectories in urban environments, featuring diverse
lighting conditions, including indoor garage scenarios with dense 3D maps. This
dataset includes multiple commercial-grade IMUs and a high-end tactical-grade
IMU. Additionally, it contains a wide array of perception-based sensors, such
as a solid-state LiDAR - making it one of the first datasets to do so - a
mechanical LiDAR, four electronically scanning RADARs, a monocular camera, and
two stereo cameras. The dataset also includes forward speed measurements
derived from the vehicle's odometer, along with accurately post-processed
high-end GNSS/IMU data, providing precise ground truth positioning and
navigation information. The NavINST dataset is designed to support advanced
research in high-precision positioning, navigation, mapping, computer vision,
and multisensory fusion. It offers rich, multi-sensor data ideal for developing
and validating robust algorithms for autonomous vehicles. Finally, it is fully
integrated with the ROS, ensuring ease of use and accessibility for the
research community. The complete dataset and development tools are available at
https://navinst.github.io.","Paulo Ricardo Marques de Araujo, Eslam Mounier, Qamar Bader, Emma Dawson, Shaza I. Kaoud Abdelaziz, Ahmed Zekry, Mohamed Elhabiby, Aboelmagd Noureldin",2025-02-19T16:31:56Z,2025-02-19T16:31:56Z,http://arxiv.org/abs/2502.13863v1,http://arxiv.org/pdf/2502.13863v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Generating Physically Realistic and Directable Human Motions from
  Multi-Modal Inputs","This work focuses on generating realistic, physically-based human behaviors
from multi-modal inputs, which may only partially specify the desired motion.
For example, the input may come from a VR controller providing arm motion and
body velocity, partial key-point animation, computer vision applied to videos,
or even higher-level motion goals. This requires a versatile low-level humanoid
controller that can handle such sparse, under-specified guidance, seamlessly
switch between skills, and recover from failures. Current approaches for
learning humanoid controllers from demonstration data capture some of these
characteristics, but none achieve them all. To this end, we introduce the
Masked Humanoid Controller (MHC), a novel approach that applies multi-objective
imitation learning on augmented and selectively masked motion demonstrations.
The training methodology results in an MHC that exhibits the key capabilities
of catch-up to out-of-sync input commands, combining elements from multiple
motion sequences, and completing unspecified parts of motions from sparse
multimodal input. We demonstrate these key capabilities for an MHC learned over
a dataset of 87 diverse skills and showcase different multi-modal use cases,
including integration with planning frameworks to highlight MHC's ability to
solve new user-defined tasks without any finetuning.","Aayam Shrestha, Pan Liu, German Ros, Kai Yuan, Alan Fern",2025-02-08T17:02:11Z,2025-02-08T17:02:11Z,http://arxiv.org/abs/2502.05641v1,http://arxiv.org/pdf/2502.05641v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Reduce Lap Time for Autonomous Racing with Curvature-Integrated MPCC
  Local Trajectory Planning Method","The widespread application of autonomous driving technology has significantly
advanced the field of autonomous racing. Model Predictive Contouring Control
(MPCC) is a highly effective local trajectory planning method for autonomous
racing. However, the traditional MPCC method struggles with racetracks that
have significant curvature changes, limiting the performance of the vehicle
during autonomous racing. To address this issue, we propose a
curvature-integrated MPCC (CiMPCC) local trajectory planning method for
autonomous racing. This method optimizes the velocity of the local trajectory
based on the curvature of the racetrack centerline. The specific implementation
involves mapping the curvature of the racetrack centerline to a reference
velocity profile, which is then incorporated into the cost function for
optimizing the velocity of the local trajectory. This reference velocity
profile is created by normalizing and mapping the curvature of the racetrack
centerline, thereby ensuring efficient and performance-oriented local
trajectory planning in racetracks with significant curvature. The proposed
CiMPCC method has been experimented on a self-built 1:10 scale F1TENTH racing
vehicle deployed with ROS platform. The experimental results demonstrate that
the proposed method achieves outstanding results on a challenging racetrack
with sharp curvature, improving the overall lap time by 11.4%-12.5% compared to
other autonomous racing trajectory planning methods. Our code is available at
https://github.com/zhouhengli/CiMPCC.","Zhouheng Li, Lei Xie, Cheng Hu, Hongye Su",2025-02-06T01:03:54Z,2025-02-06T01:03:54Z,http://arxiv.org/abs/2502.03695v1,http://arxiv.org/pdf/2502.03695v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
"Multi-LiCa: A Motion and Targetless Multi LiDAR-to-LiDAR Calibration
  Framework","Today's autonomous vehicles rely on a multitude of sensors to perceive their
environment. To improve the perception or create redundancy, the sensor's
alignment relative to each other must be known. With Multi-LiCa, we present a
novel approach for the alignment, e.g. calibration. We present an automatic
motion- and targetless approach for the extrinsic multi LiDAR-to-LiDAR
calibration without the need for additional sensor modalities or an initial
transformation input. We propose a two-step process with feature-based matching
for the coarse alignment and a GICP-based fine registration in combination with
a cost-based matching strategy. Our approach can be applied to any number of
sensors and positions if there is a partial overlap between the field of view
of single sensors. We show that our pipeline is better generalized to different
sensor setups and scenarios and is on par or better in calibration accuracy
than existing approaches. The presented framework is integrated in ROS 2 but
can also be used as a standalone application. To build upon our work, our
source code is available at: https://github.com/TUMFTM/Multi_LiCa.","Dominik Kulmer, Ilir Tahiraj, Andrii Chumak, Markus Lienkamp",2025-01-19T15:56:04Z,2025-01-19T15:56:04Z,http://arxiv.org/abs/2501.11088v1,http://arxiv.org/pdf/2501.11088v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2025
EVOLVE: Emotion and Visual Output Learning via LLM Evaluation,"Human acceptance of social robots is greatly effected by empathy and
perceived understanding. This necessitates accurate and flexible responses to
various input data from the user. While systems such as this can become
increasingly complex as more states or response types are included, new
research in the application of large language models towards human-robot
interaction has allowed for more streamlined perception and reaction pipelines.
LLM-selected actions and emotional expressions can help reinforce the realism
of displayed empathy and allow for improved communication between the robot and
user. Beyond portraying empathy in spoken or written responses, this shows the
possibilities of using LLMs in actuated, real world scenarios. In this work we
extend research in LLM-driven nonverbal behavior for social robots by
considering more open-ended emotional response selection leveraging new
advances in vision-language models, along with emotionally aligned motion and
color pattern selections that strengthen conveyance of meaning and empathy.","Jordan Sinclair, Christopher Reardon",2024-12-30T00:43:31Z,2024-12-30T00:43:31Z,http://arxiv.org/abs/2412.20632v1,http://arxiv.org/pdf/2412.20632v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Unified Understanding of Environment, Task, and Human for Human-Robot
  Interaction in Real-World Environments","To facilitate human--robot interaction (HRI) tasks in real-world scenarios,
service robots must adapt to dynamic environments and understand the required
tasks while effectively communicating with humans. To accomplish HRI in
practice, we propose a novel indoor dynamic map, task understanding system, and
response generation system. The indoor dynamic map optimizes robot behavior by
managing an occupancy grid map and dynamic information, such as furniture and
humans, in separate layers. The task understanding system targets tasks that
require multiple actions, such as serving ordered items. Task representations
that predefine the flow of necessary actions are applied to achieve highly
accurate understanding. The response generation system is executed in parallel
with task understanding to facilitate smooth HRI by informing humans of the
subsequent actions of the robot. In this study, we focused on waiter duties in
a restaurant setting as a representative application of HRI in a dynamic
environment. We developed an HRI system that could perform tasks such as
serving food and cleaning up while communicating with customers. In experiments
conducted in a simulated restaurant environment, the proposed HRI system
successfully communicated with customers and served ordered food with 90\%
accuracy. In a questionnaire administered after the experiment, the HRI system
of the robot received 4.2 points out of 5. These outcomes indicated the
effectiveness of the proposed method and HRI system in executing waiter tasks
in real-world environments.","Yuga Yano, Akinobu Mizutani, Yukiya Fukuda, Daiju Kanaoka, Tomohiro Ono, Hakaru Tamukoh",2024-12-18T11:05:56Z,2024-12-18T11:05:56Z,http://arxiv.org/abs/2412.13726v1,http://arxiv.org/pdf/2412.13726v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
Shrinking POMCP: A Framework for Real-Time UAV Search and Rescue,"Efficient path optimization for drones in search and rescue operations faces
challenges, including limited visibility, time constraints, and complex
information gathering in urban environments. We present a comprehensive
approach to optimize UAV-based search and rescue operations in neighborhood
areas, utilizing both a 3D AirSim-ROS2 simulator and a 2D simulator. The path
planning problem is formulated as a partially observable Markov decision
process (POMDP), and we propose a novel ``Shrinking POMCP'' approach to address
time constraints. In the AirSim environment, we integrate our approach with a
probabilistic world model for belief maintenance and a neurosymbolic navigator
for obstacle avoidance. The 2D simulator employs surrogate ROS2 nodes with
equivalent functionality. We compare trajectories generated by different
approaches in the 2D simulator and evaluate performance across various belief
types in the 3D AirSim-ROS simulator. Experimental results from both simulators
demonstrate that our proposed shrinking POMCP solution achieves significant
improvements in search times compared to alternative methods, showcasing its
potential for enhancing the efficiency of UAV-assisted search and rescue
operations.","Yunuo Zhang, Baiting Luo, Ayan Mukhopadhyay, Daniel Stojcsics, Daniel Elenius, Anirban Roy, Susmit Jha, Miklos Maroti, Xenofon Koutsoukos, Gabor Karsai, Abhishek Dubey",2024-11-20T01:41:29Z,2024-11-20T01:41:29Z,http://arxiv.org/abs/2411.12967v1,http://arxiv.org/pdf/2411.12967v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Analysing Explanation-Related Interactions in Collaborative
  Perception-Cognition-Communication-Action","Effective communication is essential in collaborative tasks, so AI-equipped
robots working alongside humans need to be able to explain their behaviour in
order to cooperate effectively and earn trust. We analyse and classify
communications among human participants collaborating to complete a simulated
emergency response task. The analysis identifies messages that relate to
various kinds of interactive explanations identified in the explainable AI
literature. This allows us to understand what type of explanations humans
expect from their teammates in such settings, and thus where AI-equipped robots
most need explanation capabilities. We find that most explanation-related
messages seek clarification in the decisions or actions taken. We also confirm
that messages have an impact on the performance of our simulated task.","Marc Roig Vilamala, Jack Furby, Julian de Gortari Briseno, Mani Srivastava, Alun Preece, Carolina Fuentes Toro",2024-11-19T13:07:04Z,2024-11-19T13:07:04Z,http://arxiv.org/abs/2411.12483v1,http://arxiv.org/pdf/2411.12483v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"cHyRRT and cHySST: Two Motion Planning Tools for Hybrid Dynamical
  Systems","This paper presents two implementations of the recently developed motion
planning algorithms HyRRT arXiv:2210.1508(2) and HySST arXiv:2305.1864(9).
Specifically, cHyRRT, an implementation of the HyRRT algorithm, generates
solutions to motion planning problems for hybrid systems with a probabilistic
completeness guarantee, while cHySST, an implementation of the asymptotically
near-optimal HySST algorithm, finds near-optimal trajectories based on a
user-defined cost function. The implementations align with the theoretical
foundations of hybrid system theory and are designed based on OMPL, ensuring
compatibility with ROS while prioritizing computational efficiency. The
structure, components, and usage of both tools are detailed. A modified pinball
game and collision-resilient tensegrity multicopter example are provided to
illustrate the tools' key capabilities.","Beverly Xu, Nan Wang, Ricardo Sanfelice",2024-11-18T18:27:37Z,2025-07-06T03:41:28Z,http://arxiv.org/abs/2411.11812v3,http://arxiv.org/pdf/2411.11812v3.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"VECTOR: Velocity-Enhanced GRU Neural Network for Real-Time 3D UAV
  Trajectory Prediction","This paper tackles the challenge of real-time 3D trajectory prediction for
UAVs, which is critical for applications such as aerial surveillance and
defense. Existing prediction models that rely primarily on position data
struggle with accuracy, especially when UAV movements fall outside the position
domain used in training. Our research identifies a gap in utilizing velocity
estimates, first-order dynamics, to better capture the dynamics and enhance
prediction accuracy and generalizability in any position domain. To bridge this
gap, we propose a new trajectory prediction method using Gated Recurrent Units
(GRUs) within sequence-based neural networks. Unlike traditional methods that
rely on RNNs or transformers, this approach forecasts future velocities and
positions based on historical velocity data instead of positions. This is
designed to enhance prediction accuracy and scalability, overcoming challenges
faced by conventional models in handling complex UAV dynamics. The methodology
employs both synthetic and real-world 3D UAV trajectory data, capturing a wide
range of flight patterns, speeds, and agility. Synthetic data is generated
using the Gazebo simulator and PX4 Autopilot, while real-world data comes from
the UZH-FPV and Mid-Air drone racing datasets. The GRU-based models
significantly outperform state-of-the-art RNN approaches, with a mean square
error (MSE) as low as 2 x 10^-8. Overall, our findings confirm the
effectiveness of incorporating velocity data in improving the accuracy of UAV
trajectory predictions across both synthetic and real-world scenarios, in and
out of position data distributions. Finally, we open-source our 5000
trajectories dataset and a ROS 2 package to facilitate the integration with
existing ROS-based UAV systems.","Omer Nacar, Mohamed Abdelkader, Lahouari Ghouti, Kahled Gabr, Abdulrahman S. Al-Batati, Anis Koubaa",2024-10-24T07:16:42Z,2024-10-24T07:16:42Z,http://arxiv.org/abs/2410.23305v1,http://arxiv.org/pdf/2410.23305v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Leveraging Augmented Reality for Improved Situational Awareness During
  UAV-Driven Search and Rescue Missions","In the high-stakes domain of search-and-rescue missions, the deployment of
Unmanned Aerial Vehicles (UAVs) has become increasingly pivotal. These missions
require seamless, real-time communication among diverse roles within response
teams, particularly between Remote Operators (ROs) and On-Site Operators
(OSOs). Traditionally, ROs and OSOs have relied on radio communication to
exchange critical information, such as the geolocation of victims, hazardous
areas, and points of interest. However, radio communication lacks information
visualization, suffers from noise, and requires mental effort to interpret
information, leading to miscommunications and misunderstandings. To address
these challenges, this paper presents VizCom-AR, an Augmented Reality system
designed to facilitate visual communication between ROs and OSOs and their
situational awareness during UAV-driven search-and-rescue missions. Our
experiments, focus group sessions with police officers, and field study showed
that VizCom-AR enhances spatial awareness of both ROs and OSOs, facilitate
geolocation information exchange, and effectively complement existing
communication tools in UAV-driven emergency response missions. Overall,
VizCom-AR offers a fundamental framework for designing Augmented Reality
systems for large scale UAV-driven rescue missions.","Rushikesh Nalamothu, Puneet Sontha, Janardhan Karravula, Ankit Agrawal",2024-10-16T13:32:37Z,2024-10-16T13:32:37Z,http://arxiv.org/abs/2410.12556v1,http://arxiv.org/pdf/2410.12556v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"What Am I? Evaluating the Effect of Language Fluency and Task Competency
  on the Perception of a Social Robot","Recent advancements in robot capabilities have enabled them to interact with
people in various human-social environments (HSEs). In many of these
environments, the perception of the robot often depends on its capabilities,
e.g., task competency, language fluency, etc. To enable fluent human-robot
interaction (HRI) in HSEs, it is crucial to understand the impact of these
capabilities on the perception of the robot. Although many works have
investigated the effects of various robot capabilities on the robot's
perception separately, in this paper, we present a large-scale HRI study (n =
60) to investigate the combined impact of both language fluency and task
competency on the perception of a robot. The results suggest that while
language fluency may play a more significant role than task competency in the
perception of the verbal competency of a robot, both language fluency and task
competency contribute to the perception of the intelligence and reliability of
the robot. The results also indicate that task competency may play a more
significant role than language fluency in the perception of meeting
expectations and being a good teammate. The findings of this study highlight
the relationship between language fluency and task competency in the context of
social HRI and will enable the development of more intelligent robots in the
future.","Shahira Ali, Haley N. Green, Tariq Iqbal",2024-10-14T20:51:16Z,2024-10-14T20:51:16Z,http://arxiv.org/abs/2410.11085v1,http://arxiv.org/pdf/2410.11085v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Dynamic Benchmarks: Spatial and Temporal Alignment for ADS Performance
  Evaluation","Deployed SAE level 4+ Automated Driving Systems (ADS) without a human driver
are currently operational ride-hailing fleets on surface streets in the United
States. This current use case and future applications of this technology will
determine where and when the fleets operate, potentially resulting in a
divergence from the distribution of driving of some human benchmark population
within a given locality. Existing benchmarks for evaluating ADS performance
have only done county-level geographical matching of the ADS and benchmark
driving exposure in crash rates. This study presents a novel methodology for
constructing dynamic human benchmarks that adjust for spatial and temporal
variations in driving distribution between an ADS and the overall human driven
fleet. Dynamic benchmarks were generated using human police-reported crash
data, human vehicle miles traveled (VMT) data, and over 20 million miles of
Waymo's rider-only (RO) operational data accumulated across three US counties.
The spatial adjustment revealed significant differences across various severity
levels in adjusted crash rates compared to unadjusted benchmarks with these
differences ranging from 10% to 47% higher in San Francisco, 12% to 20% higher
in Maricopa, and 7% lower to 34% higher in Los Angeles counties. The
time-of-day adjustment in San Francisco, limited to this region due to data
availability, resulted in adjusted crash rates 2% lower to 16% higher than
unadjusted rates, depending on severity level. The findings underscore the
importance of adjusting for spatial and temporal confounders in benchmarking
analysis, which ultimately contributes to a more equitable benchmark for ADS
performance evaluations.","Yin-Hsiu Chen, John M. Scanlon, Kristofer D. Kusano, Timothy L. McMurry, Trent Victor",2024-10-11T15:23:58Z,2024-10-11T15:23:58Z,http://arxiv.org/abs/2410.08903v1,http://arxiv.org/pdf/2410.08903v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Soothing Sensations: Enhancing Interactions with a Socially Assistive
  Robot through Vibrotactile Heartbeats","Physical interactions with socially assistive robots (SARs) positively affect
user wellbeing. However, haptic experiences when touching a SAR are typically
limited to perceiving the robot's movements or shell texture, while other
modalities that could enhance the touch experience with the robot, such as
vibrotactile stimulation, are under-explored. In this exploratory qualitative
study, we investigate the potential of enhancing human interaction with the
PARO robot through vibrotactile heartbeats, with the goal to regulate
subjective wellbeing during stressful situations. We conducted in-depth
one-on-one interviews with 30 participants, who watched three horror movie
clips alone, with PARO, and with a PARO that displayed a vibrotactile
heartbeat. Our findings show that PARO's presence and its interactive
capabilities can help users regulate emotions through attentional redeployment
from a stressor toward the robot. The vibrotactile heartbeat further reinforced
PARO's physical and social presence, enhancing the socio-emotional support
provided by the robot and its perceived life-likeness. We discuss the impact of
individual differences in user experience and implications for the future
design of life-like vibrotactile stimulation for SARs.","Jacqueline Borgstedt, Shaun Macdonald, Karola Marky, Frank E. Pollick, Stephen A. Brewster",2024-10-10T13:15:06Z,2024-10-10T13:15:06Z,http://arxiv.org/abs/2410.07892v1,http://arxiv.org/pdf/2410.07892v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Custom Non-Linear Model Predictive Control for Obstacle Avoidance in
  Indoor and Outdoor Environments","Navigating complex environments requires Unmanned Aerial Vehicles (UAVs) and
autonomous systems to perform trajectory tracking and obstacle avoidance in
real-time. While many control strategies have effectively utilized linear
approximations, addressing the non-linear dynamics of UAV, especially in
obstacle-dense environments, remains a key challenge that requires further
research. This paper introduces a Non-linear Model Predictive Control (NMPC)
framework for the DJI Matrice 100, addressing these challenges by using a
dynamic model and B-spline interpolation for smooth reference trajectories,
ensuring minimal deviation while respecting safety constraints. The framework
supports various trajectory types and employs a penalty-based cost function for
control accuracy in tight maneuvers. The framework utilizes CasADi for
efficient real-time optimization, enabling the UAV to maintain robust operation
even under tight computational constraints. Simulation and real-world indoor
and outdoor experiments demonstrated the NMPC ability to adapt to disturbances,
resulting in smooth, collision-free navigation.","Lara Laban, Mariusz Wzorek, Piotr Rudol, Tommy Persson",2024-10-03T17:50:19Z,2024-10-03T17:50:19Z,http://arxiv.org/abs/2410.02732v1,http://arxiv.org/pdf/2410.02732v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
Precise Workcell Sketching from Point Clouds Using an AR Toolbox,"Capturing real-world 3D spaces as point clouds is efficient and descriptive,
but it comes with sensor errors and lacks object parametrization. These
limitations render point clouds unsuitable for various real-world applications,
such as robot programming, without extensive post-processing (e.g., outlier
removal, semantic segmentation). On the other hand, CAD modeling provides
high-quality, parametric representations of 3D space with embedded semantic
data, but requires manual component creation that is time-consuming and costly.
To address these challenges, we propose a novel solution that combines the
strengths of both approaches. Our method for 3D workcell sketching from point
clouds allows users to refine raw point clouds using an Augmented Reality (AR)
interface that leverages their knowledge and the real-world 3D environment. By
utilizing a toolbox and an AR-enabled pointing device, users can enhance point
cloud accuracy based on the device's position in 3D space. We validate our
approach by comparing it with ground truth models, demonstrating that it
achieves a mean error within 1cm - significant improvement over standard LiDAR
scanner apps.","Krzysztof Zieliński, Bruce Blumberg, Mikkel Baun Kjærgaard",2024-10-01T08:07:51Z,2024-10-01T08:07:51Z,http://arxiv.org/abs/2410.00479v1,http://arxiv.org/pdf/2410.00479v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"A Model-Agnostic Approach for Semantically Driven Disambiguation in
  Human-Robot Interaction","Ambiguities are inevitable in human-robot interaction, especially when a
robot follows user instructions in a large, shared space. For example, if a
user asks the robot to find an object in a home environment with underspecified
instructions, the object could be in multiple locations depending on missing
factors. For instance, a bowl might be in the kitchen cabinet or on the dining
room table, depending on whether it is clean or dirty, full or empty, and the
presence of other objects around it. Previous works on object search have
assumed that the queried object is immediately visible to the robot or have
predicted object locations using one-shot inferences, which are likely to fail
for ambiguous or partially understood instructions. This paper focuses on these
gaps and presents a novel model-agnostic approach leveraging semantically
driven clarifications to enhance the robot's ability to locate queried objects
in fewer attempts. Specifically, we leverage different knowledge embedding
models, and when ambiguities arise, we propose an informative clarification
method, which follows an iterative prediction process. The user experiment
evaluation of our method shows that our approach is applicable to different
custom semantic encoders as well as LLMs, and informative clarifications
improve performances, enabling the robot to locate objects on its first
attempts. The user experiment data is publicly available at
https://github.com/IrmakDogan/ExpressionDataset.","Fethiye Irmak Dogan, Maithili Patel, Weiyu Liu, Iolanda Leite, Sonia Chernova",2024-09-25T15:07:47Z,2025-04-02T13:51:04Z,http://arxiv.org/abs/2409.17004v2,http://arxiv.org/pdf/2409.17004v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
The 1st InterAI Workshop: Interactive AI for Human-centered Robotics,"The workshop is affiliated with 33nd IEEE International Conference on Robot
and Human Interactive Communication (RO-MAN 2024) August 26~30, 2023 /
Pasadena, CA, USA. It is designed as a half-day event, extending over four
hours from 9:00 to 12:30 PST time. It accommodates both in-person and virtual
attendees (via Zoom), ensuring a flexible participation mode. The agenda is
thoughtfully crafted to include a diverse range of sessions: two keynote
speeches that promise to provide insightful perspectives, two dedicated paper
presentation sessions, an interactive panel discussion to foster dialogue among
experts which facilitates deeper dives into specific topics, and a 15-minute
coffee break. The workshop website:
https://sites.google.com/view/interaiworkshops/home.","Yuchong Zhang, Elmira Yadollahi, Yong Ma, Di Fu, Iolanda Leite, Danica Kragic",2024-09-17T13:03:24Z,2024-10-11T11:26:42Z,http://arxiv.org/abs/2409.11150v2,http://arxiv.org/pdf/2409.11150v2.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"Towards No-Code Programming of Cobots: Experiments with Code Synthesis
  by Large Code Models for Conversational Programming","While there has been a lot of research recently on robots in household
environments, at the present time, most robots in existence can be found on
shop floors, and most interactions between humans and robots happen there.
``Collaborative robots'' (cobots) designed to work alongside humans on assembly
lines traditionally require expert programming, limiting ability to make
changes, or manual guidance, limiting expressivity of the resulting programs.
To address these limitations, we explore using Large Language Models (LLMs),
and in particular, their abilities of doing in-context learning, for
conversational code generation. As a first step, we define RATS, the
``Repetitive Assembly Task'', a 2D building task designed to lay the foundation
for simulating industry assembly scenarios. In this task, a `programmer'
instructs a cobot, using natural language, on how a certain assembly is to be
built; that is, the programmer induces a program, through natural language. We
create a dataset that pairs target structures with various example instructions
(human-authored, template-based, and model-generated) and example code. With
this, we systematically evaluate the capabilities of state-of-the-art LLMs for
synthesising this kind of code, given in-context examples. Evaluating in a
simulated environment, we find that LLMs are capable of generating accurate
`first order code' (instruction sequences), but have problems producing
`higher-order code' (abstractions such as functions, or use of loops).","Chalamalasetti Kranti, Sherzod Hakimov, David Schlangen",2024-09-17T10:04:50Z,2025-08-18T15:35:14Z,http://arxiv.org/abs/2409.11041v3,http://arxiv.org/pdf/2409.11041v3.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
"A HeARTfelt Robot: Social Robot-Driven Deep Emotional Art Reflection
  with Children","Social-emotional learning (SEL) skills are essential for children to develop
to provide a foundation for future relational and academic success. Using art
as a medium for creation or as a topic to provoke conversation is a well-known
method of SEL learning. Similarly, social robots have been used to teach SEL
competencies like empathy, but the combination of art and social robotics has
been minimally explored. In this paper, we present a novel child-robot
interaction designed to foster empathy and promote SEL competencies via a
conversation about art scaffolded by a social robot. Participants (N=11, age
range: 7-11) conversed with a social robot about emotional and neutral art.
Analysis of video and speech data demonstrated that this interaction design
successfully engaged children in the practice of SEL skills, like emotion
recognition and self-awareness, and greater rates of empathetic reasoning were
observed when children engaged with the robot about emotional art. This study
demonstrated that art-based reflection with a social robot, particularly on
emotional art, can foster empathy in children, and interactions with a social
robot help alleviate discomfort when sharing deep or vulnerable emotions.","Isabella Pu, Golda Nguyen, Lama Alsultan, Rosalind Picard, Cynthia Breazeal, Sharifa Alghowinem",2024-09-16T20:29:20Z,2024-09-16T20:29:20Z,http://arxiv.org/abs/2409.10710v1,http://arxiv.org/pdf/2409.10710v1.pdf,all:ROS AND all:robot AND submittedDate:[202309062229 TO 202509052229],2024
