title,summary,authors,published,updated,url,pdf_url,matched_query,year
"VisioPath: Vision-Language Enhanced Model Predictive Control for Safe
  Autonomous Navigation in Mixed Traffic","In this paper, we introduce VisioPath, a novel framework combining
vision-language models (VLMs) with model predictive control (MPC) to enable
safe autonomous driving in dynamic traffic environments. The proposed approach
leverages a bird's-eye view video processing pipeline and zero-shot VLM
capabilities to obtain structured information about surrounding vehicles,
including their positions, dimensions, and velocities. Using this rich
perception output, we construct elliptical collision-avoidance potential fields
around other traffic participants, which are seamlessly integrated into a
finite-horizon optimal control problem for trajectory planning. The resulting
trajectory optimization is solved via differential dynamic programming with an
adaptive regularization scheme and is embedded in an event-triggered MPC loop.
To ensure collision-free motion, a safety verification layer is incorporated in
the framework that provides an assessment of potential unsafe trajectories.
Extensive simulations in Simulation of Urban Mobility (SUMO) demonstrate that
VisioPath outperforms conventional MPC baselines across multiple metrics. By
combining modern AI-driven perception with the rigorous foundation of optimal
control, VisioPath represents a significant step forward in safe trajectory
planning for complex traffic systems.","Shanting Wang, Panagiotis Typaldos, Chenjun Li, Andreas A. Malikopoulos",2025-07-08T22:47:41Z,2025-07-08T22:47:41Z,http://arxiv.org/abs/2507.06441v1,http://arxiv.org/pdf/2507.06441v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Mapping the Catacombs: An Underwater Cave Segment of the Devil's Eye
  System","This paper presents a framework for mapping underwater caves. Underwater
caves are crucial for fresh water resource management, underwater archaeology,
and hydrogeology. Mapping the cave's outline and dimensions, as well as
creating photorealistic 3D maps, is critical for enabling a better
understanding of this underwater domain. In this paper, we present the mapping
of an underwater cave segment (the catacombs) of the Devil's Eye cave system at
Ginnie Springs, FL. We utilized a set of inexpensive action cameras in
conjunction with a dive computer to estimate the trajectories of the cameras
together with a sparse point cloud. The resulting reconstructions are utilized
to produce a one-dimensional retract of the cave passages in the form of the
average trajectory together with the boundaries (top, bottom, left, and right).
The use of the dive computer enables the observability of the z-dimension in
addition to the roll and pitch in a visual/inertial framework (SVIn2). In
addition, the keyframes generated by SVIn2 together with the estimated camera
poses for select areas are used as input to a global optimization (bundle
adjustment) framework -- COLMAP -- in order to produce a dense reconstruction
of those areas. The same cave segment is manually surveyed using the MNemo V2
instrument, providing an additional set of measurements validating the proposed
approach. It is worth noting that with the use of action cameras, the primary
components of a cave map can be constructed. Furthermore, with the utilization
of a global optimization framework guided by the results of VI-SLAM package
SVIn2, photorealistic dense 3D representations of selected areas can be
reconstructed.","Michalis Chatzispyrou, Luke Horgan, Hyunkil Hwang, Harish Sathishchandra, Monika Roznere, Alberto Quattrini Li, Philippos Mordohai, Ioannis Rekleitis",2025-07-08T21:03:35Z,2025-07-08T21:03:35Z,http://arxiv.org/abs/2507.06397v1,http://arxiv.org/pdf/2507.06397v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Implicit Dual-Control for Visibility-Aware Navigation in Unstructured
  Environments","Navigating complex, cluttered, and unstructured environments that are a
priori unknown presents significant challenges for autonomous ground vehicles,
particularly when operating with a limited field of view(FOV) resulting in
frequent occlusion and unobserved space. This paper introduces a novel
visibility-aware model predictive path integral framework(VA-MPPI). Formulated
as a dual control problem where perceptual uncertainties and control decisions
are intertwined, it reasons over perception uncertainty evolution within a
unified planning and control pipeline. Unlike traditional methods that rely on
explicit uncertainty objectives, the VA-MPPI controller implicitly balances
exploration and exploitation, reducing uncertainty only when system performance
would be increased. The VA-MPPI framework is evaluated in simulation against
deterministic and prescient controllers across multiple scenarios, including a
cluttered urban alleyway and an occluded off-road environment. The results
demonstrate that VA-MPPI significantly improves safety by reducing collision
with unseen obstacles while maintaining competitive performance. For example,
in the off-road scenario with 400 control samples, the VA-MPPI controller
achieved a success rate of 84%, compared to only 8% for the deterministic
controller, with all VA-MPPI failures arising from unmet stopping criteria
rather than collisions. Furthermore, the controller implicitly avoids
unobserved space, improving safety without explicit directives. The proposed
framework highlights the potential for robust, visibility-aware navigation in
unstructured and occluded environments, paving the way for future advancements
in autonomous ground vehicle systems.","Benjamin Johnson, Qilun Zhu, Robert Prucka, Morgan Barron, Miriam Figueroa-Santos, Matthew Castanier",2025-07-06T12:32:44Z,2025-07-06T12:32:44Z,http://arxiv.org/abs/2507.04371v1,http://arxiv.org/pdf/2507.04371v1.pdf,all:field AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Optimizing Indoor Farm Monitoring Efficiency Using UAV: Yield Estimation
  in a GNSS-Denied Cherry Tomato Greenhouse","As the agricultural workforce declines and labor costs rise, robotic yield
estimation has become increasingly important. While unmanned ground vehicles
(UGVs) are commonly used for indoor farm monitoring, their deployment in
greenhouses is often constrained by infrastructure limitations, sensor
placement challenges, and operational inefficiencies. To address these issues,
we develop a lightweight unmanned aerial vehicle (UAV) equipped with an RGB-D
camera, a 3D LiDAR, and an IMU sensor. The UAV employs a LiDAR-inertial
odometry algorithm for precise navigation in GNSS-denied environments and
utilizes a 3D multi-object tracking algorithm to estimate the count and weight
of cherry tomatoes. We evaluate the system using two dataset: one from a
harvesting row and another from a growing row. In the harvesting-row dataset,
the proposed system achieves 94.4\% counting accuracy and 87.5\% weight
estimation accuracy within a 13.2-meter flight completed in 10.5 seconds. For
the growing-row dataset, which consists of occluded unripened fruits, we
qualitatively analyze tracking performance and highlight future research
directions for improving perception in greenhouse with strong occlusions. Our
findings demonstrate the potential of UAVs for efficient robotic yield
estimation in commercial greenhouses.","Taewook Park, Jinwoo Lee, Hyondong Oh, Won-Jae Yun, Kyu-Wha Lee",2025-05-02T04:41:57Z,2025-05-02T04:41:57Z,http://arxiv.org/abs/2505.00995v1,http://arxiv.org/pdf/2505.00995v1.pdf,all:field AND all:UGV AND submittedDate:[202309062228 TO 202509052228],2025
"Real-time adaptive tracking of fluctuating relaxation rates in
  superconducting qubits","The fidelity of operations on a solid-state quantum processor is ultimately
bounded by decoherence effects induced by a fluctuating environment.
Characterizing environmental fluctuations is challenging because the
acquisition time of experimental protocols limits the precision with which the
environment can be measured and may obscure the detailed structure of these
fluctuations. Here we present a real-time Bayesian method for estimating the
relaxation rate of a qubit, leveraging a classical controller with an
integrated field-programmable gate array (FPGA). Using our FPGA-powered
Bayesian method, we adaptively and continuously track the relaxation-time
fluctuations of two fixed-frequency superconducting transmon qubits, which
exhibit average relaxation times of approximately 0.17 ms and occasionally
exceed 0.5 ms. Our technique allows for the estimation of these relaxation
times in a few milliseconds, more than two orders of magnitude faster than
previous nonadaptive methods, and allows us to observe fluctuations up to 5
times the qubit's average relaxation rates on significantly shorter timescales
than previously reported. Our statistical analysis reveals that these
fluctuations occur on much faster timescales than previously understood, with
two-level-system switching rates reaching up to 10 Hz. Our work offers an
appealing solution for rapid relaxation-rate characterization in device
screening and for improved understanding of fast relaxation dynamics.","Fabrizio Berritta, Jacob Benestad, Jan A. Krzywda, Oswin Krause, Malthe A. Marciniak, Svend Krøjer, Christopher W. Warren, Emil Hogedal, Andreas Nylander, Irshad Ahmad, Amr Osman, Janka Biznárová, Marcus Rommel, Anita Fadavi Roudsari, Jonas Bylander, Giovanna Tancredi, Jeroen Danon, Jacob Hastrup, Ferdinand Kuemmeth, Morten Kjaergaard",2025-06-11T10:14:23Z,2025-06-11T10:14:23Z,http://arxiv.org/abs/2506.09576v1,http://arxiv.org/pdf/2506.09576v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2025
"Efficient Frame Extraction: A Novel Approach Through Frame Similarity
  and Surgical Tool Tracking for Video Segmentation","The interest in leveraging Artificial Intelligence (AI) for surgical
procedures to automate analysis has witnessed a significant surge in recent
years. One of the primary tools for recording surgical procedures and
conducting subsequent analyses, such as performance assessment, is through
videos. However, these operative videos tend to be notably lengthy compared to
other fields, spanning from thirty minutes to several hours, which poses a
challenge for AI models to effectively learn from them. Despite this challenge,
the foreseeable increase in the volume of such videos in the near future
necessitates the development and implementation of innovative techniques to
tackle this issue effectively. In this article, we propose a novel technique
called Kinematics Adaptive Frame Recognition (KAFR) that can efficiently
eliminate redundant frames to reduce dataset size and computation time while
retaining useful frames to improve accuracy. Specifically, we compute the
similarity between consecutive frames by tracking the movement of surgical
tools. Our approach follows these steps: $i)$ Tracking phase: a YOLOv8 model is
utilized to detect tools presented in the scene, $ii)$ Similarity phase:
Similarities between consecutive frames are computed by estimating variation in
the spatial positions and velocities of the tools, $iii$) Classification phase:
An X3D CNN is trained to classify segmentation. We evaluate the effectiveness
of our approach by analyzing datasets obtained through retrospective reviews of
cases at two referral centers. The newly annotated Gastrojejunostomy (GJ)
dataset covers procedures performed between 2017 and 2021, while the previously
annotated Pancreaticojejunostomy (PJ) dataset spans from 2011 to 2022 at the
same centers.","Huu Phong Nguyen, Shekhar Madhav Khairnar, Sofia Garces Palacios, Amr Al-Abbas, Melissa E. Hogg, Amer H. Zureikat, Patricio M. Polanco, Herbert Zeh III, Ganesh Sankaranarayanan",2025-01-19T19:36:09Z,2025-04-28T19:02:47Z,http://arxiv.org/abs/2501.11153v3,http://arxiv.org/pdf/2501.11153v3.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2025
A CNN Approach to Polygenic Risk Prediction of Kidney Stone Formation,"Kidney stones are a common and debilitating health issue, and genetic factors
play a crucial role in determining susceptibility. While Genome-Wide
Association Studies (GWAS) have identified numerous single nucleotide
polymorphisms (SNPs) linked to kidney stone risk, translating these findings
into effective clinical tools remains a challenge. In this study, we explore
the potential of deep learning techniques, particularly Convolutional Neural
Networks (CNNs), to enhance Polygenic Risk Score (PRS) models for predicting
kidney stone susceptibility. Using a curated dataset of kidney stone-associated
SNPs from a recent GWAS, we apply CNNs to model non-linear genetic interactions
and improve prediction accuracy. Our approach includes SNP selection, genotype
filtering, and model training using a dataset of 560 individuals, divided into
training and testing subsets. We compare our CNN-based model with traditional
machine learning models, including logistic regression, random forest, and
support vector machines, demonstrating that the CNN outperforms these models in
terms of classification accuracy and ROC-AUC. The proposed model achieved a
validation accuracy of 62%, with an ROC-AUC of 0.68, suggesting its potential
for improving genetic-based risk prediction for kidney stones. This study
contributes to the growing field of genomics-driven precision medicine and
highlights the promise of deep learning in enhancing PRS models for complex
diseases.","Amr Salem, Anirban Mondal",2024-12-23T13:28:05Z,2024-12-23T13:28:05Z,http://arxiv.org/abs/2412.17559v1,http://arxiv.org/pdf/2412.17559v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
"Stochastic Analysis of Entanglement-assisted Quantum Communication
  Channels","In this paper, we present a queueing model for quantum communication
networks, a rapidly growing field of research inspired by its technological
promise and recent experimental successes. The model consists of a primary
queue and a service queue where Bell pairs are formed and stored. The Bell
pairs are by nature extremely short-lived rendering the service queue (the
quantum queue) much faster than the primary queue. We study the asymptotic
behaviour of this multi-scale queueing system utilizing the theory of
stochastic averaging principle. We prove a Functional Law of Large Numbers
(FLLN) and a Functional Central Limit Theorem (FCLT) for the standard queue
averaging the dynamics of the fast service queue. Our proofs are probablistic
and rely on the stochastic analysis of Stochastic Differential Equations (SDEs)
driven by Poisson Random Measures.","Karim S. Elsayed, Olga Izyumtseva, Wasiur R. KhudaBukhsh, Amr Rizk",2024-12-20T18:59:58Z,2024-12-20T18:59:58Z,http://arxiv.org/abs/2412.16157v1,http://arxiv.org/pdf/2412.16157v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
"AdaptoML-UX: An Adaptive User-centered GUI-based AutoML Toolkit for
  Non-AI Experts and HCI Researchers","The increasing integration of machine learning across various domains has
underscored the necessity for accessible systems that non-experts can utilize
effectively. To address this need, the field of automated machine learning
(AutoML) has developed tools to simplify the construction and optimization of
ML pipelines. However, existing AutoML solutions often lack efficiency in
creating online pipelines and ease of use for Human-Computer Interaction (HCI)
applications. Therefore, in this paper, we introduce AdaptoML-UX, an adaptive
framework that incorporates automated feature engineering, machine learning,
and incremental learning to assist non-AI experts in developing robust,
user-centered ML models. Our toolkit demonstrates the capability to adapt
efficiently to diverse problem domains and datasets, particularly in HCI,
thereby reducing the necessity for manual experimentation and conserving time
and resources. Furthermore, it supports model personalization through
incremental learning, customizing models to individual user behaviors. HCI
researchers can employ AdaptoML-UX
(\url{https://github.com/MichaelSargious/AdaptoML_UX}) without requiring
specialized expertise, as it automates the selection of algorithms, feature
engineering, and hyperparameter tuning based on the unique characteristics of
the data.","Amr Gomaa, Michael Sargious, Antonio Krüger",2024-10-22T22:52:14Z,2024-10-22T22:52:14Z,http://arxiv.org/abs/2410.17469v1,http://arxiv.org/pdf/2410.17469v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
AthenaK: A Performance-Portable Version of the Athena++ AMR Framework,"We describe AthenaK: a new implementation of the Athena++ block-based
adaptive mesh refinement (AMR) framework using the Kokkos programming model.
Finite volume methods for Newtonian, special relativistic (SR), and general
relativistic (GR) hydrodynamics and magnetohydrodynamics (MHD), and
GR-radiation hydrodynamics and MHD, as well as a module for evolving Lagrangian
tracer or charged test particles (e.g., cosmic rays) are implemented using the
framework. In two companion papers we describe (1) a new solver for the
Einstein equations based on the Z4c formalism and (2) a GRMHD solver in
dynamical spacetimes also implemented using the framework, enabling new
applications in numerical relativity. By adopting Kokkos, the code can be run
on virtually any hardware, including CPUs, GPUs from multiple vendors, and
emerging ARM processors. AthenaK shows excellent performance and weak scaling,
achieving over one billion cell updates per second for hydrodynamics in
three-dimensions on a single NVIDIA Grace Hopper processor and with a typical
parallel efficiency of 80% on 65536 AMD GPUs on the OLCF Frontier system. Such
performance portability enables AthenaK to leverage modern exascale computing
systems for challenging applications in astrophysical fluid dynamics, numerical
relativity, and multimessenger astrophysics.","James M. Stone, Patrick D. Mullen, Drummond Fielding, Philipp Grete, Minghao Guo, Philipp Kempski, Elias R. Most, Christopher J. White, George N. Wong",2024-09-24T12:57:19Z,2024-09-24T12:57:19Z,http://arxiv.org/abs/2409.16053v1,http://arxiv.org/pdf/2409.16053v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
"Quality-Aware Task Offloading for Cooperative Perception in Vehicular
  Edge Computing","Task offloading in Vehicular Edge Computing (VEC) can advance cooperative
perception (CP) to improve traffic awareness in Autonomous Vehicles. In this
paper, we propose the Quality-aware Cooperative Perception Task Offloading
(QCPTO) scheme. Q-CPTO is the first task offloading scheme that enhances
traffic awareness by prioritizing the quality rather than the quantity of
cooperative perception. Q-CPTO improves the quality of CP by curtailing
perception redundancy and increasing the Value of Information (VOI) procured by
each user. We use Kalman filters (KFs) for VOI assessment, predicting the next
movement of each vehicle to estimate its region of interest. The estimated VOI
is then integrated into the task offloading problem. We formulate the task
offloading problem as an Integer Linear Program (ILP) that maximizes the VOI of
users and reduces perception redundancy by leveraging the spatially diverse
fields of view (FOVs) of vehicles, while adhering to strict latency
requirements. We also propose the Q-CPTO-Heuristic (Q-CPTOH) scheme to solve
the task offloading problem in a time-efficient manner. Extensive evaluations
show that Q-CPTO significantly outperforms prominent task offloading schemes by
up to 14% and 20% in terms of response delay and traffic awareness,
respectively. Furthermore, Q-CPTO-H closely approaches the optimal solution,
with marginal gaps of up to 1.4% and 2.1% in terms of traffic awareness and the
number of collaborating users, respectively, while reducing the runtime by up
to 84%.","Amr M. Zaki, Sara A. Elsayed, Khalid Elgazzar, Hossam S. Hassanein",2024-05-31T02:56:24Z,2024-05-31T02:56:24Z,http://arxiv.org/abs/2405.20587v1,http://arxiv.org/pdf/2405.20587v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
"KI-GAN: Knowledge-Informed Generative Adversarial Networks for Enhanced
  Multi-Vehicle Trajectory Forecasting at Signalized Intersections","Reliable prediction of vehicle trajectories at signalized intersections is
crucial to urban traffic management and autonomous driving systems. However, it
presents unique challenges, due to the complex roadway layout at intersections,
involvement of traffic signal controls, and interactions among different types
of road users. To address these issues, we present in this paper a novel model
called Knowledge-Informed Generative Adversarial Network (KI-GAN), which
integrates both traffic signal information and multi-vehicle interactions to
predict vehicle trajectories accurately. Additionally, we propose a specialized
attention pooling method that accounts for vehicle orientation and proximity at
intersections. Based on the SinD dataset, our KI-GAN model is able to achieve
an Average Displacement Error (ADE) of 0.05 and a Final Displacement Error
(FDE) of 0.12 for a 6-second observation and 6-second prediction cycle. When
the prediction window is extended to 9 seconds, the ADE and FDE values are
further reduced to 0.11 and 0.26, respectively. These results demonstrate the
effectiveness of the proposed KI-GAN model in vehicle trajectory prediction
under complex scenarios at signalized intersections, which represents a
significant advancement in the target field.","Chuheng Wei, Guoyuan Wu, Matthew J. Barth, Amr Abdelraouf, Rohit Gupta, Kyungtae Han",2024-04-17T08:53:59Z,2024-04-19T14:28:00Z,http://arxiv.org/abs/2404.11181v2,http://arxiv.org/pdf/2404.11181v2.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
"Collaborative Optimization of the Age of Information under Partial
  Observability","The significance of the freshness of sensor and control data at the receiver
side, often referred to as Age of Information (AoI), is fundamentally
constrained by contention for limited network resources. Evidently, network
congestion is detrimental for AoI, where this congestion is partly self-induced
by the sensor transmission process in addition to the contention from other
transmitting sensors. In this work, we devise a decentralized AoI-minimizing
transmission policy for a number of sensor agents sharing capacity-limited,
non-FIFO duplex channels that introduce random delays in communication with a
common receiver. By implementing the same policy, however with no explicit
inter-agent communication, the agents minimize the expected AoI in this
partially observable system. We cater to the partial observability due to
random channel delays by designing a bootstrap particle filter that
independently maintains a belief over the AoI of each agent. We also leverage
mean-field control approximations and reinforcement learning to derive scalable
and optimal solutions for minimizing the expected AoI collaboratively.","Anam Tahir, Kai Cui, Bastian Alt, Amr Rizk, Heinz Koeppl",2023-12-20T12:34:54Z,2023-12-20T12:34:54Z,http://arxiv.org/abs/2312.12977v1,http://arxiv.org/pdf/2312.12977v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2023
A simple polynomial for a transposition over finite fields,"Let $q>2$, and let $a$ and $b$ be two elements of the finite field
$\mathbb{F}_q$ with $a\ne 0$. Carlitz represented the transposition $(0a)$ by a
polynomial of degree $(q-2)^3$. In this note, we represent the transposition
$(ab)$ by a polynomial of degree $q-2$. Also, we use this polynomial to
construct polynomials that represent permutations of finite local rings with
residue field $\mathbb{F}_q$.",Amr Ali Abdulkader Al-Maktry,2023-12-14T13:28:00Z,2023-12-14T13:28:00Z,http://arxiv.org/abs/2312.08921v1,http://arxiv.org/pdf/2312.08921v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2023
"It's all about you: Personalized in-Vehicle Gesture Recognition with a
  Time-of-Flight Camera","Despite significant advances in gesture recognition technology, recognizing
gestures in a driving environment remains challenging due to limited and costly
data and its dynamic, ever-changing nature. In this work, we propose a
model-adaptation approach to personalize the training of a CNNLSTM model and
improve recognition accuracy while reducing data requirements. Our approach
contributes to the field of dynamic hand gesture recognition while driving by
providing a more efficient and accurate method that can be customized for
individual users, ultimately enhancing the safety and convenience of in-vehicle
interactions, as well as driver's experience and system trust. We incorporate
hardware enhancement using a time-of-flight camera and algorithmic enhancement
through data augmentation, personalized adaptation, and incremental learning
techniques. We evaluate the performance of our approach in terms of recognition
accuracy, achieving up to 90\%, and show the effectiveness of personalized
adaptation and incremental learning for a user-centered design.","Amr Gomaa, Guillermo Reyes, Michael Feld",2023-10-02T21:48:19Z,2023-10-02T21:48:19Z,http://arxiv.org/abs/2310.01659v1,http://arxiv.org/pdf/2310.01659v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2023
"Integration of Quantum Accelerators with High Performance Computing -- A
  Review of Quantum Programming Tools","Quantum computing (QC) introduces a novel mode of computation with the
possibility of greater computational power that remains to be exploited -
presenting exciting opportunities for high performance computing (HPC)
applications. However, recent advancements in the field have made clear that QC
does not supplant conventional HPC, but can rather be incorporated into current
heterogeneous HPC infrastructures as an additional accelerator, thereby
enabling the optimal utilization of both paradigms. The desire for such
integration significantly affects the development of software for quantum
computers, which in turn influences the necessary software infrastructure. To
date, previous review papers have investigated various quantum programming
tools (QPTs) (such as languages, libraries, frameworks) in their ability to
program, compile, and execute quantum circuits. However, the integration effort
with classical HPC frameworks or systems has not been addressed. This study
aims to characterize existing QPTs from an HPC perspective, investigating if
existing QPTs have the potential to be efficiently integrated with classical
computing models and determining where work is still required. This work
structures a set of criteria into an analysis blueprint that enables HPC
scientists to assess whether a QPT is suitable for the quantum-accelerated
classical application at hand.","Amr Elsharkawy, Xiao-Ting Michelle To, Philipp Seitz, Yanbin Chen, Yannick Stade, Manuel Geiger, Qunsheng Huang, Xiaorang Guo, Muhammad Arslan Ansari, Christian B. Mendl, Dieter Kranzlmüller, Martin Schulz",2023-09-12T12:24:12Z,2023-09-18T08:02:54Z,http://arxiv.org/abs/2309.06167v2,http://arxiv.org/pdf/2309.06167v2.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2023
SoccerNet 2023 Challenges Results,"The SoccerNet 2023 challenges were the third annual video understanding
challenges organized by the SoccerNet team. For this third edition, the
challenges were composed of seven vision-based tasks split into three main
themes. The first theme, broadcast video understanding, is composed of three
high-level tasks related to describing events occurring in the video
broadcasts: (1) action spotting, focusing on retrieving all timestamps related
to global actions in soccer, (2) ball action spotting, focusing on retrieving
all timestamps related to the soccer ball change of state, and (3) dense video
captioning, focusing on describing the broadcast with natural language and
anchored timestamps. The second theme, field understanding, relates to the
single task of (4) camera calibration, focusing on retrieving the intrinsic and
extrinsic camera parameters from images. The third and last theme, player
understanding, is composed of three low-level tasks related to extracting
information about the players: (5) re-identification, focusing on retrieving
the same players across multiple views, (6) multiple object tracking, focusing
on tracking players and the ball through unedited video streams, and (7) jersey
number recognition, focusing on recognizing the jersey number of players from
tracklets. Compared to the previous editions of the SoccerNet challenges, tasks
(2-3-7) are novel, including new annotations and data, task (4) was enhanced
with more data and annotations, and task (6) now focuses on end-to-end
approaches. More information on the tasks, challenges, and leaderboards are
available on https://www.soccer-net.org. Baselines and development kits can be
found on https://github.com/SoccerNet.","Anthony Cioppa, Silvio Giancola, Vladimir Somers, Floriane Magera, Xin Zhou, Hassan Mkhallati, Adrien Deliège, Jan Held, Carlos Hinojosa, Amir M. Mansourian, Pierre Miralles, Olivier Barnich, Christophe De Vleeschouwer, Alexandre Alahi, Bernard Ghanem, Marc Van Droogenbroeck, Abdullah Kamal, Adrien Maglo, Albert Clapés, Amr Abdelaziz, Artur Xarles, Astrid Orcesi, Atom Scott, Bin Liu, Byoungkwon Lim, Chen Chen, Fabian Deuser, Feng Yan, Fufu Yu, Gal Shitrit, Guanshuo Wang, Gyusik Choi, Hankyul Kim, Hao Guo, Hasby Fahrudin, Hidenari Koguchi, Håkan Ardö, Ibrahim Salah, Ido Yerushalmy, Iftikar Muhammad, Ikuma Uchida, Ishay Be'ery, Jaonary Rabarisoa, Jeongae Lee, Jiajun Fu, Jianqin Yin, Jinghang Xu, Jongho Nang, Julien Denize, Junjie Li, Junpei Zhang, Juntae Kim, Kamil Synowiec, Kenji Kobayashi, Kexin Zhang, Konrad Habel, Kota Nakajima, Licheng Jiao, Lin Ma, Lizhi Wang, Luping Wang, Menglong Li, Mengying Zhou, Mohamed Nasr, Mohamed Abdelwahed, Mykola Liashuha, Nikolay Falaleev, Norbert Oswald, Qiong Jia, Quoc-Cuong Pham, Ran Song, Romain Hérault, Rui Peng, Ruilong Chen, Ruixuan Liu, Ruslan Baikulov, Ryuto Fukushima, Sergio Escalera, Seungcheon Lee, Shimin Chen, Shouhong Ding, Taiga Someya, Thomas B. Moeslund, Tianjiao Li, Wei Shen, Wei Zhang, Wei Li, Wei Dai, Weixin Luo, Wending Zhao, Wenjie Zhang, Xinquan Yang, Yanbiao Ma, Yeeun Joo, Yingsen Zeng, Yiyang Gan, Yongqiang Zhu, Yujie Zhong, Zheng Ruan, Zhiheng Li, Zhijian Huang, Ziyu Meng",2023-09-12T07:03:30Z,2023-09-12T07:03:30Z,http://arxiv.org/abs/2309.06006v1,http://arxiv.org/pdf/2309.06006v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2023
"Adaptive User-centered Neuro-symbolic Learning for Multimodal
  Interaction with Autonomous Systems","Recent advances in machine learning, particularly deep learning, have enabled
autonomous systems to perceive and comprehend objects and their environments in
a perceptual subsymbolic manner. These systems can now perform object
detection, sensor data fusion, and language understanding tasks. However, there
is a growing need to enhance these systems to understand objects and their
environments more conceptually and symbolically. It is essential to consider
both the explicit teaching provided by humans (e.g., describing a situation or
explaining how to act) and the implicit teaching obtained by observing human
behavior (e.g., through the system's sensors) to achieve this level of powerful
artificial intelligence. Thus, the system must be designed with multimodal
input and output capabilities to support implicit and explicit interaction
models. In this position paper, we argue for considering both types of inputs,
as well as human-in-the-loop and incremental learning techniques, for advancing
the field of artificial intelligence and enabling autonomous systems to learn
like humans. We propose several hypotheses and design guidelines and highlight
a use case from related work to achieve this goal.","Amr Gomaa, Michael Feld",2023-09-11T19:35:12Z,2023-09-11T19:35:12Z,http://arxiv.org/abs/2309.05787v1,http://arxiv.org/pdf/2309.05787v1.pdf,all:field AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2023
Worldline Formulations of Covariant Fracton Theories,"We develop worldline formulations of covariant fracton gauge theories. These
are a one-parameter family of gauge theories of a rank-two symmetric tensor
field, invariant under a scalar gauge transformation involving a double
derivative. These theories, which can be interpreted as linearized gravity
theories invariant under longitudinal diffeomorphisms, provide a covariant
framework for studying Lorentz-breaking fracton quasiparticles, which are
excitations with restricted mobility due to dipole-moment conservation. We
construct three worldline models. The first two are obtained by deducing their
constraint structure directly from the spacetime gauge transformations. By
applying BRST quantization, we show that these models reproduce the BV spectrum
and the associated BRST transformations of two specific fracton theories. The
third model is defined as a deformation of the second one: although free, it is
analyzed by drawing inspiration from the standard treatment of interacting
worldline systems, and is shown to capture almost the entire family of
covariant fracton theories. Finally, we discuss the gauge-fixing, comparing the
BV-BRST spacetime perspective with the worldline analogue of the ``Siegel
gauge"" employed in string field theory.","Filippo Fecit, Davide Rovere",2025-08-20T10:15:31Z,2025-08-20T10:15:31Z,http://arxiv.org/abs/2508.14591v1,http://arxiv.org/pdf/2508.14591v1.pdf,all:field AND all:rover AND submittedDate:[202309062228 TO 202509052228],2025
